district,year,month,flood_occurrence,severity,fatalities,displaced,duration,district_norm,DFSI,Percent_Flooded_Area,Corrected_Percent_Flooded_Area,Population,Mean_Flood_Duration,census_population,households,rural_hh,urban_hh,season,month_sin,month_cos,flood_lag_1m,flood_lag_3m,flood_lag_6m,flood_lag_12m,flood_roll_3m,flood_roll_12m,flood_exposed_pop,pop_x_flood_severity,resource_demand_score,date
Baleshwar,2000,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-01-01
Baleshwar,2000,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-02-01
Baleshwar,2000,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-03-01
Baleshwar,2000,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-04-01
Baleshwar,2000,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-05-01
Baleshwar,2000,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-06-01
Baleshwar,2000,7,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-07-01
Baleshwar,2000,8,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-08-01
Baleshwar,2000,9,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-09-01
Baleshwar,2000,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-10-01
Baleshwar,2000,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-11-01
Baleshwar,2000,12,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2000-12-01
Baleshwar,2001,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2001-01-01
Baleshwar,2001,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2001-02-01
Baleshwar,2001,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2001-03-01
Baleshwar,2001,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2001-04-01
Baleshwar,2001,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2001-05-01
Baleshwar,2001,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2001-06-01
Baleshwar,2001,7,1,0,99,0,14,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,203400.70340251387,0.0,2.2800000000000002,2001-07-01
Baleshwar,2001,8,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,203400.70340251387,0.0,0.0,2001-08-01
Baleshwar,2001,9,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,203400.70340251387,0.0,0.0,2001-09-01
Baleshwar,2001,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2001-10-01
Baleshwar,2001,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2001-11-01
Baleshwar,2001,12,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2001-12-01
Baleshwar,2002,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2002-01-01
Baleshwar,2002,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2002-02-01
Baleshwar,2002,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2002-03-01
Baleshwar,2002,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2002-04-01
Baleshwar,2002,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2002-05-01
Baleshwar,2002,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2002-06-01
Baleshwar,2002,7,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,0.0,0.0,203400.70340251387,0.0,0.0,2002-07-01
Baleshwar,2002,8,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2002-08-01
Baleshwar,2002,9,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2002-09-01
Baleshwar,2002,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2002-10-01
Baleshwar,2002,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2002-11-01
Baleshwar,2002,12,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2002-12-01
Baleshwar,2003,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-01-01
Baleshwar,2003,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-02-01
Baleshwar,2003,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-03-01
Baleshwar,2003,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-04-01
Baleshwar,2003,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-05-01
Baleshwar,2003,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-06-01
Baleshwar,2003,7,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-07-01
Baleshwar,2003,8,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-08-01
Baleshwar,2003,9,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-09-01
Baleshwar,2003,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-10-01
Baleshwar,2003,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-11-01
Baleshwar,2003,12,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2003-12-01
Baleshwar,2004,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-01-01
Baleshwar,2004,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-02-01
Baleshwar,2004,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-03-01
Baleshwar,2004,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-04-01
Baleshwar,2004,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-05-01
Baleshwar,2004,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-06-01
Baleshwar,2004,7,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-07-01
Baleshwar,2004,8,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-08-01
Baleshwar,2004,9,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-09-01
Baleshwar,2004,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-10-01
Baleshwar,2004,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-11-01
Baleshwar,2004,12,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2004-12-01
Baleshwar,2005,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2005-01-01
Baleshwar,2005,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2005-02-01
Baleshwar,2005,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2005-03-01
Baleshwar,2005,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2005-04-01
Baleshwar,2005,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2005-05-01
Baleshwar,2005,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2005-06-01
Baleshwar,2005,7,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.0,0.0,203400.70340251387,0.0,0.0,2005-07-01
Baleshwar,2005,8,1,0,5,0,1,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,203400.70340251387,0.0,0.4,2005-08-01
Baleshwar,2005,9,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,1.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,203400.70340251387,0.0,0.0,2005-09-01
Baleshwar,2005,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,203400.70340251387,0.0,0.0,2005-10-01
Baleshwar,2005,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2005-11-01
Baleshwar,2005,12,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2005-12-01
Baleshwar,2006,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2006-01-01
Baleshwar,2006,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2006-02-01
Baleshwar,2006,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2006-03-01
Baleshwar,2006,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2006-04-01
Baleshwar,2006,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2006-05-01
Baleshwar,2006,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,203400.70340251387,0.0,0.0,2006-06-01
Baleshwar,2006,7,1,0,36,0,31,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,203400.70340251387,0.0,1.02,2006-07-01
Baleshwar,2006,8,1,0,45,0,31,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666,203400.70340251387,0.0,1.2,2006-08-01
Baleshwar,2006,9,1,0,18,0,30,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,1.0,0.0,0.0,0.0,1.0,0.25,203400.70340251387,0.0,0.66,2006-09-01
Baleshwar,2006,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,0.0,0.6666666666666666,0.25,203400.70340251387,0.0,0.0,2006-10-01
Baleshwar,2006,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.3333333333333333,0.25,203400.70340251387,0.0,0.0,2006-11-01
Baleshwar,2006,12,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.25,203400.70340251387,0.0,0.0,2006-12-01
Baleshwar,2007,1,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.0,0.0,0.25,203400.70340251387,0.0,0.0,2007-01-01
Baleshwar,2007,2,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Winter,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.25,203400.70340251387,0.0,0.0,2007-02-01
Baleshwar,2007,3,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,0.25,203400.70340251387,0.0,0.0,2007-03-01
Baleshwar,2007,4,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.25,203400.70340251387,0.0,0.0,2007-04-01
Baleshwar,2007,5,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Pre-Monsoon,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.25,203400.70340251387,0.0,0.0,2007-05-01
Baleshwar,2007,6,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.25,203400.70340251387,0.0,0.0,2007-06-01
Baleshwar,2007,7,1,0,17,0,6,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,203400.70340251387,0.0,0.64,2007-07-01
Baleshwar,2007,8,1,0,18,0,2,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,1.0,0.6666666666666666,0.25,203400.70340251387,0.0,0.66,2007-08-01
Baleshwar,2007,9,1,0,39,0,4,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Monsoon,-1.0,-1.8369701987210297e-16,1.0,0.0,0.0,1.0,1.0,0.25,203400.70340251387,0.0,1.08,2007-09-01
Baleshwar,2007,10,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,0.0,0.6666666666666666,0.25,203400.70340251387,0.0,0.0,2007-10-01
Baleshwar,2007,11,0,0,0,0,0,Baleshwar,17.31748221832247,12.64357177,8.765273065,2513933,16.0,2320529,683594,601154,82440,Post-Monsoon,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.3333333333333333,0.25,203400.70340251387,0.0,0.0,2007-11-01
